lyric_id,slug,lyrics,is_active,creation_date,last_modified
57,NULL,"If you should come in de summer time,<br />
To South Carolina's sultry clime,<br />
If in de shade you chance to lie,<br />
You'll soon find out de blue tail fly,<br />
An' scratch 'im wid a brier too.<br /><br />

When I was young, I used to wait,<br />
On Massa's table an' hand de plate;<br />
I'd pass de bottle when he get dry,<br />
An' brush away de blue tail fly,<br />
An' scratch 'im wid a brier too.<br /><br />

Den after dinner massa sleep,<br />
He bid me vigilance to keep;<br />
An' when he gwine to shut his eye,<br />
He tell me watch de blue tail fly,<br />
An' scratch 'im wid a brier too.<br /><br />

When he ride in de afternoon,<br />
I follow wid a hickory broom;<br />
De pony being berry shy,<br />
When bitten by de blue tail fly,<br />
An' scratch 'im wid a brier too.<br /><br />

One day he rode aroun' de farm,<br />
De flies so numerous did swarm;<br />
One chance to bite him on the thigh,<br />
De deble take dat blue tail fly,<br />
An' scratch 'im wid a brier too.<br /><br />

De pony run, he hump an' pitch,<br />
And tumble massa in de ditch;<br />
He died an' de jury wonder why,<br />
De verdict was de &quot;blue tail fly,&quot;<br />
An' scratch 'im wid a brier too.<br /><br />

Dey laid him 'neath a 'simmon tree,<br />
His epitaph am dar to see;<br />
Beneath dis stone I'm forced to lie,<br />
De victim of de blue tail fly,<br />
An' scratch 'im wid a brier too.<br /><br />

Oh Massa's gone, now let him rest,<br />
Dey say all tings am for de best;<br />
I neber shall forget till de day I die,<br />
Ole Massa an' de blue tail fly,<br />
An' scratch 'im wid a brier too.",1,2014-12-16 14:51:59,2014-12-16 15:05:54
58,NULL,"Oh! Way down on de old plantation -<br />
Dat's where I was born,<br />
I used to beat de whole creation<br />
Hoein' on de corn:<br />
Oh! den I work an' den I sing<br />
So happy all de day,<br />
Till Angelina Baker came<br />
An' stole my heart away.<br /><br />

<strong>Chorus:</strong><br />
Angelina Baker!<br />
Angelina Baker's gone -<br />
She left me hear to weep a tear<br />
And beat on de old jawbone.<br /><br />

I've seen my Angelina<br />
In de spring-time and de fall,<br />
I seen her in de corn-field<br />
And I seen her at de ball;<br />
And ebry time I met her<br />
She was smilin' like de sun,<br />
But now I'm left to weep a tear<br />
'Cause Angelina's gone.<br /><br />

<strong>Chorus</strong><br /><br />

Angelina am so tall<br />
She neber sees de ground,<br />
She hab to take a wellumscope<br />
To look down on de town -<br />
Angelina likes de boys<br />
As far as she can see 'em,<br />
She used to run ole Massa 'round<br />
To ax him for to free 'em.<br /><br />

<strong>Chorus</strong><br /><br />

Well, early in de mornin'<br />
Of a lubly summer day<br />
I ax for Angelina,<br />
And dey say, &quot;she's gone away&quot; -<br />
I don't know war to find her,<br />
'Cause I don't know war she's gone,<br />
She left me hear to weep a tear<br />
An' beat on de old jawbone.<br /><br />

<strong>Chorus</strong><br /><br />

Angelina Baker!<br />
Angelina Baker's gone...",1,2014-12-16 14:51:59,2014-12-16 15:06:04
59,NULL,"I jest arrived in town fo' to pass the time away,<br />
And I settled all my bizness accordin'<br />
But I found it so cold when I went up de street<br />
Dat I wished I was on de oder side ob Jordan.<br /><br />

<strong>Chorus:</strong><br />
So take off your coat, boys, roll up your sleeves,<br />
The Jordan is a hard road to trabel;<br />
So take off your coat, boys, roll up your sleeves,<br />
For Jordan is a hard road to trabel, I believe.<br /><br />

<strong>Chorus</strong><br /><br />

I look to the East, I look to the West<br />
And I see ole Massa a-comin'<br />
With four bay horses hitched up in front,<br />
To tote his money to de oder side ob Jordan.<br /><br />

<strong>Chorus</strong><br /><br />

David and Goliath had a fight the other day<br />
A cullud man come up behind 'em,<br />
He hit Goliath on de head wid a bar of soft soap<br />
And it sounded on de oder side ob Jordan.<br /><br />

<strong>Chorus</strong><br /><br />

Der's been excitin' times for de las' month or two<br />
About de great Presidential election<br />
Frank Pierce got elected and sent a hasty plate ob soup<br />
To his opponent on de oder side ob Jordan.<br /><br />

<strong>Chorus (x2)</strong>",1,2014-12-16 14:51:59,2014-12-16 14:51:59
60,NULL,"I've travelled this world all over,<br />
And now to another I go,<br />
I know that good quarters are waiting<br />
For to welcome old Rosin the Beau.<br />
For to welcome old Rosin the Beau, me boys,<br />
For to welcome old Rosin the Beau,<br />
I know that good quarters are waiting,<br />
For to welcome old Rosin the Beau.<br /><br />

When I'm dead and laid out on the counter,<br />
A voice will be heard from below,<br />
Saying, &quot;Send down a hogshead of whiskey,<br />
For to drink with old Rosin the Beau,<br />
For to drink with old Rosin the Beau, me boys,
For to drink with old Rosin the Beau,&quot;<br />
Saying &quot;Send down a hogshead of whiskey,<br />
For to drink with old Rosin the Beau.&quot;<br /><br />

Get me a half dozen stout fellows,<br />
And line 'em all up in a row,<br />
Let 'em drink out of half gallon bottles,<br />
To the memory of Rosin the Beau,<br />
To the memory of Rosin the Beau, me boys,<br />
To the memory of Rosin the Beau.<br />
Let 'em drink out o' half gallon bottles,<br />
To the memory of Rosin the Beau.<br /><br />

I feel that old tyrant approaching,<br />
That cruel remorseless old foe.<br />
But I lift up my glass in his honor,<br />
Take a drink with old Rosin the Beau,<br />
Take a drink with old Rosin the Beau, me boys,<br />
Take a drink with old Rosin the Beau,<br />
I lift up my glass in his honor,<br />
Take a drink with old Rosin the Beau.<br /><br />

Take a drink with old Rosin the Beau, me boys,<br />
Take a drink with old Rosin the Beau,<br />
I lift up my glass in his honor,<br />
Take a drink with old Rosin the Beau.",1,2014-12-16 14:51:59,2014-12-16 15:06:25
61,NULL,"Oh! De Glendy Burke is a mighty fast boat,<br />
Wid a mighty fast captain too;<br />
He sits up der on de hurricane roof<br />
And he keeps his eye on de crew.<br />
I cant stay here, for dey work too hard,<br />
And I'm bound to leave dis town;<br />
I'll take my duds and I tote 'em on my back<br />
When de Glendy Burke come down.<br /><br />

<strong>Chorus:</strong><br />
Ho! for Lou'siana!<br />
I'm bound to leave dis town;<br />
I'll take my duds and I tote 'em on my back<br />
When de Glendy Burk comes down.<br /><br />

Oh! De Glendy Burke has a funny old crew<br />
And dey sing de boatman's song,<br />
Dey burn de pitch and de pine knot too,<br />
For to shove de boat along.<br />
De smoke goes up and de engine roars<br />
And de wheels goes round and round,<br />
So fair thee well! for I'll take a little ride<br />
When de Glendy Burke comes down.<br /><br />

<strong>Chorus</strong><br /><br />

I'll work all night in de wind and storm,<br />
I'll work all day in de rain,<br />
'Till I find myself on de levydock<br />
In New Orleans again.<br />
Dey make me mow in de hay field here<br />
And knock my head wid de flail,<br />
I'll go war dey work wid de sugar and de cane<br />
And roll on de cotten bale.<br /><br />

<strong>Chorus</strong><br /><br />

My lady love she's pretty as a pink,<br />
I'll meet her on de way.<br />
I'll take her back to de sunny old south,<br />
And der I'll make her stay.<br />
So don't you fret my honey dear,<br />
Oh, don't you fret Miss Brown!<br />
I'll take you back 'fore de middle of de week<br />
When de Glendy Burke comes down.<br /><br />

<strong>Chorus (x2)</strong>",1,2014-12-16 14:51:59,2014-12-16 14:51:59
62,NULL,"Way down South in the state of Alabamam,<br />
State of Alabamam, state of Alabamam;<br />
If you don't pick cotton, you're sure to get a hammerin'<br />
Down in Alabama.<br /><br />

<strong>Chorus:</strong><br />
I'm so glad that I come out the wilderness,<br />
Come out the wilderness, come out the wilderness;<br />
I'm so glad that I come out the wilderness,<br />
Down in Alabama.<br /><br />

My wife's dead, and I'll get another one,<br />
I'll get another one, I'll get another one;<br />
Pretty little yeller gal just like t'other one<br />
Down in Alabama. (Chorus)<br /><br />

<strong>Chorus</strong><br /><br />

Way down South in the Choctaw nationum,<br />
Choctaw nationum, Choctaw nationum;<br />
Pretty yeller gal on the big plantationum,<br />
Down in Alabama.<br /><br />

<strong>Chorus</strong><br /><br />

I went to a dance and my heals kept a-rockinum,<br />
Heals kept a-rockinum, heals kept a rockinum;<br />
I (balanced) to de gal with the hole in her stockinum,<br />
Down in Alabama<br /><br />

<strong>Chorus</strong><br /><br />

Dis (??unkown??) holiday we have assembled 'em,<br />
We have assembled 'em, we have assembled 'em<br />
To dance and to sing for the ladies and the gentlemen,<br />
Down in Alabama.<br /><br />

<strong>Chorus</strong><br /><br />

Fair ye well to the Wild Goose nationum,<br />
Wild Goose nationum, Wild Goose nationum<br />
I never will leave that old plantationum,<br />
Down in Alabama.<br /><br />

<strong>Chorus (x2)</strong>",1,2014-12-16 14:51:59,2014-12-16 14:51:59
63,NULL,"Well, old Joe stood at the garden gate,<br />
But he couldn't get in cause he come too late.<br />
He picked up a stone, and he knocked on the door.<br />
&quot;I wanna get in,&quot; says Big Old Joe.<br /><br />

<strong>Chorus:</strong><br />
Old Joe!<br />
Old Joe kicking up ahind and afore,<br />
And the other guy kicking up ahind old Joe! (x2)<br /><br />

Out come Dinah, &quot;What ya doin there?&quot;<br />
&quot;I’m Gonna get a gun, to go shoot a bear.&quot;<br />
Says she, &quot;Old Joe, that game won't go.&quot;<br />
Joe got so made he bust his shoe.<br /><br />

<strong>Chorus</strong><br /><br />

Then Joe, he starts straight off for home.<br />
He walked all the way by the light of the moon.<br />
His old wife laughed, His children grinned<br />
To see old Joe come back again.<br /><br />

<strong>Chorus</strong><br /><br />

Then bery early the next morn,<br />
He went to the fields to hoe some corn;<br />
He worked very hard for to get it all done,<br />
He finished it all by the set of the sun.<br /><br />

<strong>Chorus</strong><br /><br />

He got done work, and he flung down the hoe;<br />
He says, &quot;I'll play on the ol' banjo.&quot;<br />
He set off for Flat Foot Sam,<br />
But, on the way, he took a dram.<br /><br />

<strong>Chorus</strong><br /><br />

The whiskey flew into his head,<br />
Then he reel, and he fall in the shed;<br />
He taken sick and put to bed,<br />
‘Bout three weeks later he is dead.<br /><br />

<strong>Chorus</strong><br /><br />

Old Joe’s gone, and he left this place.<br />
We nevermore will see his face.<br />
He left one behind that am not slow.<br />
He plays like a devil on the old banjo.<br /><br />

<strong>Chorus (x2)</strong>",1,2014-12-17 16:46:29,2014-12-17 16:46:29
64,NULL,"On the Tom Big Bee River so bright I was born<br />
In a hut made of husks of the tall yellow corn.<br />
It was there I first met with my Julah so true,<br />
And I rowed her about in my gum tree canoe.<br /><br />

<strong>Chorus</strong><br />
Singin’, &quot;Row away, row o’er the waters so blue.<br />
Like a feather we'll float in my gum tree canoe.&quot;<br /><br />

All day in the fields of soft cotton I'd hoe,<br />
And I think of my Julah and sing as I go.<br />
Oh, I catched her a bird with a wing of true blue<br />
And, at night, sail around in my gum tree canoe.<br /><br />

<strong>Chorus</strong><br /><br />

With my hands on the banjo and my toe on the oar,<br />
I would sing to the sound of the river’s soft roar,<br />
While the stars, they looked down at my Julah so true<br />
And dance in her eye in my gum tree canoe.<br /><br />

<strong>Chorus</strong><br /><br />

One night the stream bore us so far away<br />
That we couldn't come back so we thought we'd just stay,<br />
And we spied a tall ship with a flag of true blue;<br />
And it took us in tow in my gum tree canoe.<br /><br />

<strong>Chorus (x2)</strong>",1,2014-12-17 16:47:11,2014-12-17 16:47:11
65,NULL,"Darling Nelly Gray<br />
There's a low green valley<br />
On the old Kentucky shore, <br />
There I've whiled many happy hours away.<br />
A sitting and a singing<br />
By the little cottage door,<br />
Where lived my darling Nelly Gray.<br /><br />

<strong>Chorus:</strong><br />
Oh! My poor Nelly Gray,<br />
They have taken you away,<br />
And I'll never see my darling anymore.<br />
I'm a sitting by the river,<br />
And am weeping all the day,<br />
For you've gone from the<br />
Old Kentucky shore.<br /><br />

When the moon had climbed the mountain, <br />
And the stars were shining too<br />
Then I'd take my darling Nellie Gray;<br />
And we'd float down the river in my little red canoe<br />
While my banjo sweetly I would play.<br /><br />

<strong>Chorus</strong><br /><br />

One night I went to see her,<br />
But &quot;she's gone,&quot; the neighbors say,<br />
&quot;The white man had bound her with his chain,<br />
They have taken her to Georgia<br />
For to wear her life away,<br />
Now she toils in the cotton and the cane.&quot;<br /><br />

<strong>Chorus</strong><br /><br />

My canoe is under water, and my banjo is unstrung.<br />
I am tired of living anymore.<br />
My eyes shall now look downward, and my songs shall be unsung<br />
While I stay on the old Kentucky shore.<br /><br />

<strong>Chorus</strong><br /><br />

Oh, my eyes are now get blinded, and I cannot see my way,<br />
But there’s somebody knocking at the door.<br />
Oh, I hear the angels callin’, and I see my Nelly Gray.<br />
Farewell to the old Kentucky shore!<br /><br />

<strong>Final Chorus:</strong><br />
Oh, my darling Nellie Gray, up in heaven, there they say,<br />
That they'll never take you from me anymore.<br />
<strong>I'm a comin’, comin’, comin’, as the angels clear the way.<br />
Farewell to the old Kentucky shore! (x2)</strong>",1,2014-12-17 16:47:52,2014-12-17 16:47:52
66,NULL,"The morn of life is past,<br />
And evening comes at last;<br />
It brings me a dream of a once happy day,<br />
Of merry forms I’ve seen<br />
Upon the village green,<br />
Sporting with my old dog Tray.<br /><br />

<strong>Chorus:</strong><br />
Old dog Tray is ever faithful.<br />
Grief will not drive him away.<br />
He’s gentle, and he’s kind;<br />
I’ll never, never find<br />
A better friend than old dog Tray.<br  /><br  />

The forms I call’d my own<br  />
Have vanished one by one.<br  />
The lov’d ones, the dear ones have all passed away;<br  />
Their happy smiles have flown,<br  />
Their gentle voices gone;<br  />
I’ve nothing left but old dog Tray.<br  /><br  />

<strong>Chorus:</strong><br  />
Old dog Tray is ever faithful.<br  />
Grief cannot drive him away.<br  />
He’s gentle, and he’s kind;<br  />
I’ll never, ever find<br  />
A better friend than old dog Tray.<br  /><br  />

When thoughts recall the past,<br  />
His eyes are on me cast;<br  />
I know that he feels what my breaking heart would say.<br  />
Although he cannot speak,<br  />
I’ll vainly, vainly seek<br  />
A better friend than old dog Tray.<br  /><br  />

<strong>Final Chorus</strong><br  />
Old dog Tray is ever faithful.<br  />
Grief cannot drive him away.<br  />
<strong>He’s gentle, and he’s kind;<br  />
I’ll never, ever find<br  />
A better friend than old dog Tray. (x2)</strong>",1,2014-12-17 16:49:11,2014-12-17 16:49:11
67,NULL,"Come, all ye sons of freedom, and join our Southern band,<br  />
We're gonna fight the Yankees and drive ’em from our land.<br  />
Justice is our motto and providence our guide,<br  />
So jump into the wagon, and we'll all take a ride.<br  /><br  />

Secession is the watchword, our rights we all demand;<br  />
To defend our homes and firesides, we pledge our hearts and hands;<br  />
Jeff Davis is our president, with Stephens by his side;<br  />
Brave Beauregard, our Gen’ral, will join us in the ride.<br  /><br  />

<strong>Chorus:</strong><br  />
Wait for the wagon! The dissolution wagon!<br  />
The South is a wagon, and we'll all take a ride.<br  /><br  />


Our wagon is the very best, the running gear is good;<br  />
Stuffed 'round the sides with cotton, and made of Southern wood.<br  />
Carolina is the driver, with Georgia by her side,<br  />
Virginia holds the flag up, and we'll all take a ride.<br  /><br  />

Tennessee and Texas are also in the ring;<br  />
They wouldn't have a government where cotton wasn't king.<br  />
Alabama and Florida have long ago replied;<br  />
Mississippi and Louisiana are anxious for the ride.<br  /><br  />


<strong>Chorus</strong><br  /><br  />

Old Lincoln and his Congressmen, with Seward by his side,<br  />
Put old Scott in the wagon just for to take a ride.<br  />
McDowell was the driver, to cross Bull Run he tried,<br  />
But there he left the wagon for Beauregard to ride.<br  /><br  />

Manassas was the battleground. The field was fair and wide;<br  />
The Yankees thought they'd whip us out and on to Richmond ride;<br  />
But when they met our Dixie boys, their danger they espied;<br  />
They wheeled about for Washington and didn't wait to ride.<br  /><br  />

<strong>Chorus (x2)</strong>",1,2014-12-17 16:50:01,2014-12-17 16:50:01
68,NULL,"'Tis old Stonewall, the Rebel, that leans on his sword,<br  />
And while we are mounting, prays low to the Lord:<br  />
&quot;Now each cavalier that loves Honor and Right,<br  />
Let him follow the feather of Stuart tonight.&quot;<br  /><br  />

<strong>Chorus:</strong><br  />
Come tighten your girth and slacken your reins;<br  />
Come buckle your blanket and holster again;<br  />
Try the click of your trigger and balance your blade,<br  />
For he must ride sure that goes riding a raid!<br  /><br  />

Now gallop, now gallop, to swim or to ford!<br  />
Old Stonewall, still watching, prays low to the Lord:<br  />
&quot;Good-bye dear old Rebel! The river's not wide,<br  />
And Maryland's lights in her window to guide.&quot;<br  /><br  />

<strong>Chorus</strong><br  /><br  />

There’s a man in a white house with blood on his mouth!<br  />
If there's knaves in the North, there are braves in the South.<br  />
We are three thousand horses, and not one afraid;<br  />
We are three thousand sabres and not a dull blade.<br  /><br  />

<strong>Chorus</strong><br  /><br  />

Then gallop, then gallop, by ravines and by rocks!<br  />
Who would bar us the way take his toll in hard knocks;<br  />
For with these points of steel, on the line of Penn,<br  />
We’ve made some fine strokes, and we'll make them again.<br  /><br  />

<strong>Final Chorus:</strong><br  />
Come tighten your girth and slacken your reins;<br  />
Come buckle your blanket and holster again;<br  />
<strong>Try the click of your trigger and balance your blade,<br  />
For he must ride sure that goes riding a raid! (x2)</strong>",1,2014-12-17 16:50:40,2014-12-17 16:50:40
69,NULL,"Come, stack arms, men. Pile on the rails,<br  />
Stir up the campfire bright;<br  />
No matter if the canteen fails,<br  />
We'll make a roaring night.<br  />
Here Shenandoah brawls along,<br  />
There burly Blue Ridge echoes strong<br  />
To swell the brigade's rousing song<br  />
Of &quot;Stonewall Jackson's way.&quot;<br  /><br  />

We see him now, the old slouched hat<br  />
Cocked o'er his eye askew,<br  />
The shrewd, dry smile, the speech so pat,<br  />
So calm, so blunt, so true.<br  />
That &quot;Blue-Light Elder&quot; knows 'em well<br  />
Says he, &quot;That's Banks; he's fond of shell<br  />
Lord save his soul! We'll give him&quot;...well,<br  />
That's &quot;Stonewall Jackson's way.&quot;<br  /><br  />

Silence! Ground arms! Kneel all! Caps off!<br  />
Old Blue Light's going to pray;<br  />
Strangle the fool that dares to scoff;<br  />
Attention; tis his way!<br  />
Appealing from his native sod,<br  />
In forma pauperis to God—<br  />
&quot;Lay bare thine arm; stretch forth thy rod;<br  />
Amen.&quot; That's &quot;Stonewall's way.&quot;<br  /><br  />

He's in the saddle now! Fall in!<br  />
Steady, the whole brigade!<br  />
Hill's at the ford, cut off! We'll win<br  />
His way out, ball and blade.<br  />
What matter if our shoes are worn?<br  />
What matter if our feet are torn?<br  />
&quot;Quick step—we're with him ere the dawn!&quot;<br  />
That's &quot;Stonewall Jackson's way.&quot;<br  /><br  />

The sun's bright glances rout the mists<br  />
Of morning, and, by George!<br  />
There's Longstreet struggling in the lists,<br  />
Hemmed in an ugly gorge—<br  />
Pope and his Yankees whipped before<br  />
&quot;Bayonet and grape!&quot; hear Stonewall roar,<br  />
&quot;Charge, Stuart! Pay off Ashby's score<br  />
In Stonewall Jackson's way.&quot;<br  /><br  />


Ah, maiden! wait and watch and yearn<br  />
For news of Stonewall's band!<br  />
Ah, widow! read with eyes that burn<br  />
That ring upon thy hand!<br  />
Ah, wife! sew on, pray on, hope on,<br  />
Thy life shall not be all forlorn<br  />
The foe had better ne'er been born,<br  />
That gets in Stonewall's way.",1,2014-12-17 16:51:12,2014-12-17 16:51:12
70,NULL,"I've come shust now, to tells you how<br  />
I go mit regimentals,<br  />
To &quot;schlacht&quot; dem voes of liberty,<br  />
Like dem old Continentals,<br  />
Vot fights mit England long ago,<br  />
To save der Yankee eagle;<br  />
Und now I gets mine sojer clothes,<br  />
I'm going to fight mit Sigel.<br  /><br  />

<strong>Chorus:</strong><br  />
Ja, dass is true, I speaks wit’ you,<br  />
We go(es) to fight mit Sigel.<br  /><br  />

Ven I come from der Deutsch’ country,<br  />
I vork sometimes at baking;<br  />
Den I keeps a lager bier saloon,<br  />
Un den I go shoemaking;<br  />
But now I vas a sojer been,<br  />
To save der Yankee eagle;<br  />
To &quot;schlacht&quot; dem damn secession volks,<br  />
I'm going to fight mit Sigel.<br  /><br  />

<strong>Chorus</strong><br  /><br  />

I gets an damn big rifle guns,<br  />
Und puts dem to mine shoulder<br  />
Den march so bold, like a big jack horse,<br  />
Un maybe something bolder;<br  />
I goes off mit de volunteers,<br  />
To save der Yankee eagle;<br  />
To give dem rebel fellers fits,<br  />
I go to fight mit Sigel.<br  /><br  />

<strong>Chorus</strong><br  /><br  />

Dem Deutschen men mit Sigel's band,<br  />
At fighting have no rival;<br  />
Un ven Cheff Davis mens we meet,<br  />
Ve &quot;schalcht&quot; 'em like de devil;<br  />
Dere's only von ting that I fear,<br  />
Ven battling for de eagle,<br  />
I von't get not no lager bier,<br  />
Ven I goes to fight mit Sigel.<br  /><br  />

<strong>Chorus</strong><br  /><br  />

For rations dey gives salty pork,<br  />
I dinks dat was a great sell;<br  />
I better likes de sour kraut,<br  />
Der &quot;schweitzer kais’,&quot; un pretzel.<br  />
If Fighting Joe will give us dem,<br  />
Ve'll save de Yankee eagle;<br  />
Un I'll put mine Frau in breechaloons,<br  />
To go un fight mit Siegel.<br  /><br  />

<strong>Chorus</strong>",1,2014-12-17 16:51:50,2014-12-17 16:51:50
71,NULL,"The despot's heel is on thy shore,<br  />
Maryland! My Maryland!<br  />
His torch is at thy temple door,<br  />
Maryland! My Maryland!<br  />
Avenge the patriotic gore<br  />
That flecked the streets of Baltimore,<br  />
And be the battle queen of yore,<br  />
Maryland! My Maryland!<br  /><br  />

<hr>

On the floating scow of ole Virginny,<br  />
I [[worked]] from day to day;<br  />
A raking among the oyster beds,<br  />
It seemed to me but play;<br  />
[[But now]] I'm old and feeble too,<br  />
An’ cannot work no more,<br  />
So carry me back to ole Virginny<br  />
To ole Virginnia shore.<br  /><br  />

<strong>Chorus:</strong><br  />
So, carry me back to ole Virginny<br  />
To ole Virginia shore,<br  />
So, carry me back to ole Virginny,<br  />
To ole Virginia shore.<br  /><br  />

Oh, if I were young again,<br  />
I'd lead a different life,<br  />
I'd save my money and buy a farm,<br  />
Take Dinah for my wife;<br  />
But now old age, he holds me tight,<br  />
My bones are growing sore,<br  />
So, take me back to ole Virginny,<br  />
To ole Virginia shore.<br  /><br  />

<strong>Chorus</strong><br  /><br  />

Oh, when I’m dead and gone to rest,<br  />
Lay the banjo by my side,<br  />
Let possum and coon go to funeral, go,<br  />
They’ll be my only pride;<br  />
And when I take my sweet repose,<br  />
I’ll live forevermore;<br  />
You’ll lay my bones in ole Virginny,<br  />
In ole Virginia shore.<br  /><br  />

<strong>Chorus (x2)</strong>",1,2014-12-17 16:52:27,2014-12-17 16:52:27
72,NULL,"The fearful struggle's ended now,<br  />
And peace smiles on our land,<br  />
And, though we've yielded, we have proved<br  />
Ourselves a faithful band.<br  />
We fought them long, we fought them well,<br  />
We fought them night and day,<br  />
And bravely struggled for our rights<br  />
While wearing of the gray.<br  /><br  />

And now that we have ceased to fight<br  />
And pledged our sacred word,<br  />
That we against the Union's might<br  />
No more will draw the sword,<br  />
We feel despite the sneers of those<br  />
Who never smelt the fray,<br  />
<strong>That we've a manly, honest right<br  />
To wearing of the gray. (x2)</strong><br  /><br  />

Our cannon's mouths are dumb. No more<br  />
Our vollied muskets peal,<br  />
Nor gleams to mark where squadrons rush<br  />
The light from flashing steel.<br  />
No more our crossed and starry flags<br  />
In gentle dalliance play<br  />
With battle breeze as when we fought,<br  />
A-wearing of the gray.<br  /><br  />

Though we are men, though overpowered<br  />
By numbers in the fight,<br  />
We'll not deny that we have fought<br  />
For what we deemed was right.<br  />
Though we our fondest, dearest hopes<br  />
Aside forever lay,<br  />
<strong>We cherish still with honest pride<br  />
The wearing of the gray. (x2)</strong><br  /><br  />

Our cause is lost. No more we fight<br  />
Against o'erwhelming power.<br  />
All wearied are our limbs and drenched<br  />
With many a battle shower.<br  />
We feign would rest for want of strength,<br  />
We yield them up, the day,<br  />
And lower the flag so proudly born<br  />
While wearing of the gray.<br  /><br  />

Defeat is not dishonor, no,<br  />
Of honor not bereft,<br  />
We thank our God that in our hearts<br  />
This priceless boon was left.<br  />
And though we weep, ‘tis for those braves<br  />
Who stood in proud array,<br  />
<strong>Beneath our flag and nobly died<br  />
While wearing of the gray. (x2)</strong><br  /><br  />

When in the ranks of war we stood<br  />
And faced the deadly hail,<br  />
Our simple suits of gray composed<br  />
Our only coats of mail.<br  />
And of those awful hours that marked<br  />
The bloody battle day,<br  />
In memory we'll still seen be wearing,<br  />
A-wearing of the gray.<br  /><br  />

Oh! Should we reach that glorious place<br  />
Where waits a sparkling crown<br  />
For everyone who for the right<br  />
His soldier life lay down,<br  />
God grant to us the privilege<br  />
Upon that happy day,<br  />
<strong>Of clasping hands with those who fell<br  />
While wearing of the gray. (x2)</strong>",1,2014-12-17 16:52:55,2014-12-17 16:52:55
73,NULL,"An exile from home, spendor dazzles in vain,<br  />
Oh, give me my lowly thatched cottage again;<br  />
The birds singing gaily, that came at my call;<br  />
Give me them and that peace of mind, dearer than all.<br  /><br  />

<strong>Chorus:</strong><br  />
Home! Home! Sweet, sweet home!<br  />
There's no place like home.<br  />
There's no place like home.<br  /><br  />

To thee, I'll return, overburdened with care,<br  />
The heart's dearest solace will smile on me there.<br  />
No more from that cottage again will I roam,<br  />
Be it ever so humble, there's no place like home.<br  /><br  />

<strong>Final Chorus:</strong><br  />
Home! Home! Sweet, sweet home!<br  />
<strong>There's no place like home.<br  />
There's no place like home. (x2)</strong>",1,2014-12-17 16:53:14,2014-12-17 16:53:14
74,NULL,"I come to town de udder night,<br />
I heard de noise den saw de fight,<br />
De watchman, he was a runnin roun,<br />
Cryin Old Dan Tucker had come to town.<br /><br />

<strong>Chorus:</strong><br />
Now, get out de way! Get out de way!<br />
Won't you get out de way! Old Dan Tucker.<br />
You're too late to get yo' supper.<br /><br />

Well, Old Dan Tucker wuz a mighty man,<br />
He washed his face in a fryin' pan;<br />
Combed his head wid a wagon wheel<br />
And he died wid de toofache in his heel.<br /><br />

<strong>Chorus</strong><br /><br />

Well, Old Dan Tucker is back in town<br />
Swingin' de ladies all around—<br />
First to de right den to de left<br />
Den to de gal he like de best.<br /><br />

<strong>Chorus</strong><br /><br />

Now, Old Dan Tucker is a nice old man,<br />
He use to ride our darby ram,<br />
He sent him wizzin' down de hill,<br />
If he hadn't got up he'd lay dar still.<br /><br />

<strong>Chorus</strong><br /><br />

Now, Old Dan Tucker an I got drunk,<br />
Fell in de fire an kick up a chunk,<br />
De charcoal got inside he shoe,<br />
Lor' bless you, honey, how de ashes flew.<br /><br />

<strong>Chorus</strong><br /><br />

When I went to town to buy some goods,<br />
I lost myself in a piece of woods.<br />
De night was dark I had to suffer,<br />
I froze to de heel of Daniel Tucker.<br /><br />

<strong>Chorus</strong><br /><br />

Well, Tucker was a hardened sinner.<br />
He nebber said his grace at dinner.<br />
De ole sow squeel, de pigs did squal<br />
He ate de 'hole hog tail and all.<br /><br />

<strong>Chorus</strong><br /><br />

And now Old Dan is a gone sucker,<br />
He's never gonna get back home for supper.<br />
Old Dan has had his las' ride,<br />
An' de banjo's buried by his side.<br /><br />

<strong>Chorus</strong><br /><br />

Well, I come to town de udder night,<br />
I heard de noise an saw de fight,<br />
De watchman was a runnin roun,<br />
Cryin Old Dan Tucker's come to town.<br /><br />

<strong>Chorus</strong>",1,2014-12-18 09:57:57,2014-12-18 09:57:57
